customer_id,name,email,city,registration_date,days_since_registration,customer_segment
389,Customer 389,customer389@email.com,Surabaya,2024-01-24,535,Veteran
390,Customer 390,customer390@email.com,Bandung,2024-01-25,534,Veteran
391,Customer 391,customer391@email.com,Yogyakarta,2024-01-26,533,Veteran
392,Customer 392,customer392@email.com,Medan,2024-01-27,532,Veteran
393,Customer 393,customer393@email.com,Bandung,2024-01-28,531,Veteran
394,Customer 394,customer394@email.com,Surabaya,2024-01-29,530,Veteran
395,Customer 395,customer395@email.com,Bandung,2024-01-30,529,Veteran
396,Customer 396,customer396@email.com,Bandung,2024-01-31,528,Veteran
397,Customer 397,customer397@email.com,Bandung,2024-02-01,527,Veteran
398,Customer 398,customer398@email.com,Bandung,2024-02-02,526,Veteran
399,Customer 399,customer399@email.com,Yogyakarta,2024-02-03,525,Veteran
400,Customer 400,customer400@email.com,Jakarta,2024-02-04,524,Veteran
401,Customer 401,customer401@email.com,Jakarta,2024-02-05,523,Veteran
402,Customer 402,customer402@email.com,Jakarta,2024-02-06,522,Veteran
403,Customer 403,customer403@email.com,Bandung,2024-02-07,521,Veteran
404,Customer 404,customer404@email.com,Yogyakarta,2024-02-08,520,Veteran
405,Customer 405,customer405@email.com,Bandung,2024-02-09,519,Veteran
406,Customer 406,customer406@email.com,Surabaya,2024-02-10,518,Veteran
407,Customer 407,customer407@email.com,Yogyakarta,2024-02-11,517,Veteran
408,Customer 408,customer408@email.com,Medan,2024-02-12,516,Veteran
409,Customer 409,customer409@email.com,Yogyakarta,2024-02-13,515,Veteran
410,Customer 410,customer410@email.com,Yogyakarta,2024-02-14,514,Veteran
411,Customer 411,customer411@email.com,Surabaya,2024-02-15,513,Veteran
412,Customer 412,customer412@email.com,Medan,2024-02-16,512,Veteran
413,Customer 413,customer413@email.com,Medan,2024-02-17,511,Veteran
414,Customer 414,customer414@email.com,Bandung,2024-02-18,510,Veteran
415,Customer 415,customer415@email.com,Medan,2024-02-19,509,Veteran
416,Customer 416,customer416@email.com,Bandung,2024-02-20,508,Veteran
417,Customer 417,customer417@email.com,Yogyakarta,2024-02-21,507,Veteran
418,Customer 418,customer418@email.com,Surabaya,2024-02-22,506,Veteran
419,Customer 419,customer419@email.com,Bandung,2024-02-23,505,Veteran
420,Customer 420,customer420@email.com,Yogyakarta,2024-02-24,504,Veteran
421,Customer 421,customer421@email.com,Jakarta,2024-02-25,503,Veteran
422,Customer 422,customer422@email.com,Medan,2024-02-26,502,Veteran
423,Customer 423,customer423@email.com,Jakarta,2024-02-27,501,Veteran
424,Customer 424,customer424@email.com,Bandung,2024-02-28,500,Veteran
425,Customer 425,customer425@email.com,Jakarta,2024-02-29,499,Veteran
426,Customer 426,customer426@email.com,Bandung,2024-03-01,498,Veteran
427,Customer 427,customer427@email.com,Jakarta,2024-03-02,497,Veteran
428,Customer 428,customer428@email.com,Surabaya,2024-03-03,496,Veteran
429,Customer 429,customer429@email.com,Yogyakarta,2024-03-04,495,Veteran
430,Customer 430,customer430@email.com,Bandung,2024-03-05,494,Veteran
431,Customer 431,customer431@email.com,Bandung,2024-03-06,493,Veteran
432,Customer 432,customer432@email.com,Surabaya,2024-03-07,492,Veteran
433,Customer 433,customer433@email.com,Yogyakarta,2024-03-08,491,Veteran
434,Customer 434,customer434@email.com,Surabaya,2024-03-09,490,Veteran
435,Customer 435,customer435@email.com,Surabaya,2024-03-10,489,Veteran
436,Customer 436,customer436@email.com,Yogyakarta,2024-03-11,488,Veteran
437,Customer 437,customer437@email.com,Jakarta,2024-03-12,487,Veteran
438,Customer 438,customer438@email.com,Jakarta,2024-03-13,486,Veteran
439,Customer 439,customer439@email.com,Bandung,2024-03-14,485,Veteran
440,Customer 440,customer440@email.com,Surabaya,2024-03-15,484,Veteran
441,Customer 441,customer441@email.com,Surabaya,2024-03-16,483,Veteran
442,Customer 442,customer442@email.com,Yogyakarta,2024-03-17,482,Veteran
443,Customer 443,customer443@email.com,Bandung,2024-03-18,481,Veteran
444,Customer 444,customer444@email.com,Medan,2024-03-19,480,Veteran
445,Customer 445,customer445@email.com,Yogyakarta,2024-03-20,479,Veteran
446,Customer 446,customer446@email.com,Jakarta,2024-03-21,478,Veteran
447,Customer 447,customer447@email.com,Surabaya,2024-03-22,477,Veteran
448,Customer 448,customer448@email.com,Surabaya,2024-03-23,476,Veteran
449,Customer 449,customer449@email.com,Surabaya,2024-03-24,475,Veteran
450,Customer 450,customer450@email.com,Surabaya,2024-03-25,474,Veteran
451,Customer 451,customer451@email.com,Surabaya,2024-03-26,473,Veteran
452,Customer 452,customer452@email.com,Medan,2024-03-27,472,Veteran
453,Customer 453,customer453@email.com,Jakarta,2024-03-28,471,Veteran
454,Customer 454,customer454@email.com,Surabaya,2024-03-29,470,Veteran
455,Customer 455,customer455@email.com,Medan,2024-03-30,469,Veteran
456,Customer 456,customer456@email.com,Jakarta,2024-03-31,468,Veteran
457,Customer 457,customer457@email.com,Bandung,2024-04-01,467,Veteran
458,Customer 458,customer458@email.com,Bandung,2024-04-02,466,Veteran
459,Customer 459,customer459@email.com,Medan,2024-04-03,465,Veteran
460,Customer 460,customer460@email.com,Surabaya,2024-04-04,464,Veteran
461,Customer 461,customer461@email.com,Medan,2024-04-05,463,Veteran
462,Customer 462,customer462@email.com,Bandung,2024-04-06,462,Veteran
463,Customer 463,customer463@email.com,Bandung,2024-04-07,461,Veteran
464,Customer 464,customer464@email.com,Jakarta,2024-04-08,460,Veteran
465,Customer 465,customer465@email.com,Yogyakarta,2024-04-09,459,Veteran
466,Customer 466,customer466@email.com,Bandung,2024-04-10,458,Veteran
467,Customer 467,customer467@email.com,Medan,2024-04-11,457,Veteran
468,Customer 468,customer468@email.com,Jakarta,2024-04-12,456,Veteran
469,Customer 469,customer469@email.com,Medan,2024-04-13,455,Veteran
470,Customer 470,customer470@email.com,Surabaya,2024-04-14,454,Veteran
471,Customer 471,customer471@email.com,Medan,2024-04-15,453,Veteran
472,Customer 472,customer472@email.com,Bandung,2024-04-16,452,Veteran
473,Customer 473,customer473@email.com,Yogyakarta,2024-04-17,451,Veteran
474,Customer 474,customer474@email.com,Bandung,2024-04-18,450,Veteran
475,Customer 475,customer475@email.com,Surabaya,2024-04-19,449,Veteran
476,Customer 476,customer476@email.com,Jakarta,2024-04-20,448,Veteran
477,Customer 477,customer477@email.com,Jakarta,2024-04-21,447,Veteran
478,Customer 478,customer478@email.com,Bandung,2024-04-22,446,Veteran
479,Customer 479,customer479@email.com,Medan,2024-04-23,445,Veteran
480,Customer 480,customer480@email.com,Bandung,2024-04-24,444,Veteran
481,Customer 481,customer481@email.com,Jakarta,2024-04-25,443,Veteran
482,Customer 482,customer482@email.com,Yogyakarta,2024-04-26,442,Veteran
483,Customer 483,customer483@email.com,Yogyakarta,2024-04-27,441,Veteran
484,Customer 484,customer484@email.com,Yogyakarta,2024-04-28,440,Veteran
485,Customer 485,customer485@email.com,Jakarta,2024-04-29,439,Veteran
486,Customer 486,customer486@email.com,Jakarta,2024-04-30,438,Veteran
487,Customer 487,customer487@email.com,Yogyakarta,2024-05-01,437,Veteran
488,Customer 488,customer488@email.com,Yogyakarta,2024-05-02,436,Veteran
489,Customer 489,customer489@email.com,Jakarta,2024-05-03,435,Veteran
490,Customer 490,customer490@email.com,Jakarta,2024-05-04,434,Veteran
491,Customer 491,customer491@email.com,Medan,2024-05-05,433,Veteran
492,Customer 492,customer492@email.com,Medan,2024-05-06,432,Veteran
493,Customer 493,customer493@email.com,Bandung,2024-05-07,431,Veteran
494,Customer 494,customer494@email.com,Yogyakarta,2024-05-08,430,Veteran
495,Customer 495,customer495@email.com,Medan,2024-05-09,429,Veteran
496,Customer 496,customer496@email.com,Yogyakarta,2024-05-10,428,Veteran
497,Customer 497,customer497@email.com,Yogyakarta,2024-05-11,427,Veteran
498,Customer 498,customer498@email.com,Yogyakarta,2024-05-12,426,Veteran
499,Customer 499,customer499@email.com,Bandung,2024-05-13,425,Veteran
500,Customer 500,customer500@email.com,Medan,2024-05-14,424,Veteran
501,Customer 501,customer501@email.com,Jakarta,2024-05-15,423,Veteran
502,Customer 502,customer502@email.com,Medan,2024-05-16,422,Veteran
503,Customer 503,customer503@email.com,Surabaya,2024-05-17,421,Veteran
504,Customer 504,customer504@email.com,Surabaya,2024-05-18,420,Veteran
505,Customer 505,customer505@email.com,Jakarta,2024-05-19,419,Veteran
506,Customer 506,customer506@email.com,Medan,2024-05-20,418,Veteran
507,Customer 507,customer507@email.com,Jakarta,2024-05-21,417,Veteran
508,Customer 508,customer508@email.com,Medan,2024-05-22,416,Veteran
509,Customer 509,customer509@email.com,Jakarta,2024-05-23,415,Veteran
510,Customer 510,customer510@email.com,Yogyakarta,2024-05-24,414,Veteran
511,Customer 511,customer511@email.com,Bandung,2024-05-25,413,Veteran
512,Customer 512,customer512@email.com,Jakarta,2024-05-26,412,Veteran
513,Customer 513,customer513@email.com,Jakarta,2024-05-27,411,Veteran
514,Customer 514,customer514@email.com,Bandung,2024-05-28,410,Veteran
515,Customer 515,customer515@email.com,Medan,2024-05-29,409,Veteran
516,Customer 516,customer516@email.com,Medan,2024-05-30,408,Veteran
517,Customer 517,customer517@email.com,Jakarta,2024-05-31,407,Veteran
518,Customer 518,customer518@email.com,Medan,2024-06-01,406,Veteran
519,Customer 519,customer519@email.com,Jakarta,2024-06-02,405,Veteran
520,Customer 520,customer520@email.com,Surabaya,2024-06-03,404,Veteran
521,Customer 521,customer521@email.com,Medan,2024-06-04,403,Veteran
522,Customer 522,customer522@email.com,Medan,2024-06-05,402,Veteran
523,Customer 523,customer523@email.com,Yogyakarta,2024-06-06,401,Veteran
524,Customer 524,customer524@email.com,Bandung,2024-06-07,400,Veteran
525,Customer 525,customer525@email.com,Medan,2024-06-08,399,Veteran
526,Customer 526,customer526@email.com,Bandung,2024-06-09,398,Veteran
527,Customer 527,customer527@email.com,Jakarta,2024-06-10,397,Veteran
528,Customer 528,customer528@email.com,Yogyakarta,2024-06-11,396,Veteran
529,Customer 529,customer529@email.com,Jakarta,2024-06-12,395,Veteran
530,Customer 530,customer530@email.com,Medan,2024-06-13,394,Veteran
531,Customer 531,customer531@email.com,Medan,2024-06-14,393,Veteran
532,Customer 532,customer532@email.com,Jakarta,2024-06-15,392,Veteran
533,Customer 533,customer533@email.com,Surabaya,2024-06-16,391,Veteran
534,Customer 534,customer534@email.com,Jakarta,2024-06-17,390,Veteran
535,Customer 535,customer535@email.com,Yogyakarta,2024-06-18,389,Veteran
536,Customer 536,customer536@email.com,Yogyakarta,2024-06-19,388,Veteran
537,Customer 537,customer537@email.com,Bandung,2024-06-20,387,Veteran
538,Customer 538,customer538@email.com,Jakarta,2024-06-21,386,Veteran
539,Customer 539,customer539@email.com,Surabaya,2024-06-22,385,Veteran
540,Customer 540,customer540@email.com,Bandung,2024-06-23,384,Veteran
541,Customer 541,customer541@email.com,Yogyakarta,2024-06-24,383,Veteran
542,Customer 542,customer542@email.com,Medan,2024-06-25,382,Veteran
543,Customer 543,customer543@email.com,Jakarta,2024-06-26,381,Veteran
544,Customer 544,customer544@email.com,Surabaya,2024-06-27,380,Veteran
545,Customer 545,customer545@email.com,Bandung,2024-06-28,379,Veteran
546,Customer 546,customer546@email.com,Yogyakarta,2024-06-29,378,Veteran
547,Customer 547,customer547@email.com,Yogyakarta,2024-06-30,377,Veteran
548,Customer 548,customer548@email.com,Bandung,2024-07-01,376,Veteran
549,Customer 549,customer549@email.com,Surabaya,2024-07-02,375,Veteran
550,Customer 550,customer550@email.com,Yogyakarta,2024-07-03,374,Veteran
551,Customer 551,customer551@email.com,Medan,2024-07-04,373,Veteran
552,Customer 552,customer552@email.com,Yogyakarta,2024-07-05,372,Veteran
553,Customer 553,customer553@email.com,Yogyakarta,2024-07-06,371,Veteran
554,Customer 554,customer554@email.com,Yogyakarta,2024-07-07,370,Veteran
555,Customer 555,customer555@email.com,Yogyakarta,2024-07-08,369,Veteran
556,Customer 556,customer556@email.com,Surabaya,2024-07-09,368,Veteran
557,Customer 557,customer557@email.com,Yogyakarta,2024-07-10,367,Veteran
558,Customer 558,customer558@email.com,Yogyakarta,2024-07-11,366,Veteran
559,Customer 559,customer559@email.com,Jakarta,2024-07-12,365,Established
560,Customer 560,customer560@email.com,Bandung,2024-07-13,364,Established
561,Customer 561,customer561@email.com,Medan,2024-07-14,363,Established
562,Customer 562,customer562@email.com,Surabaya,2024-07-15,362,Established
563,Customer 563,customer563@email.com,Surabaya,2024-07-16,361,Established
564,Customer 564,customer564@email.com,Surabaya,2024-07-17,360,Established
565,Customer 565,customer565@email.com,Jakarta,2024-07-18,359,Established
566,Customer 566,customer566@email.com,Yogyakarta,2024-07-19,358,Established
567,Customer 567,customer567@email.com,Surabaya,2024-07-20,357,Established
568,Customer 568,customer568@email.com,Medan,2024-07-21,356,Established
569,Customer 569,customer569@email.com,Surabaya,2024-07-22,355,Established
570,Customer 570,customer570@email.com,Jakarta,2024-07-23,354,Established
571,Customer 571,customer571@email.com,Medan,2024-07-24,353,Established
572,Customer 572,customer572@email.com,Surabaya,2024-07-25,352,Established
573,Customer 573,customer573@email.com,Bandung,2024-07-26,351,Established
574,Customer 574,customer574@email.com,Jakarta,2024-07-27,350,Established
575,Customer 575,customer575@email.com,Surabaya,2024-07-28,349,Established
576,Customer 576,customer576@email.com,Bandung,2024-07-29,348,Established
577,Customer 577,customer577@email.com,Surabaya,2024-07-30,347,Established
578,Customer 578,customer578@email.com,Jakarta,2024-07-31,346,Established
579,Customer 579,customer579@email.com,Jakarta,2024-08-01,345,Established
580,Customer 580,customer580@email.com,Surabaya,2024-08-02,344,Established
581,Customer 581,customer581@email.com,Medan,2024-08-03,343,Established
582,Customer 582,customer582@email.com,Yogyakarta,2024-08-04,342,Established
583,Customer 583,customer583@email.com,Bandung,2024-08-05,341,Established
584,Customer 584,customer584@email.com,Bandung,2024-08-06,340,Established
585,Customer 585,customer585@email.com,Jakarta,2024-08-07,339,Established
586,Customer 586,customer586@email.com,Yogyakarta,2024-08-08,338,Established
587,Customer 587,customer587@email.com,Jakarta,2024-08-09,337,Established
588,Customer 588,customer588@email.com,Jakarta,2024-08-10,336,Established
589,Customer 589,customer589@email.com,Medan,2024-08-11,335,Established
590,Customer 590,customer590@email.com,Yogyakarta,2024-08-12,334,Established
591,Customer 591,customer591@email.com,Jakarta,2024-08-13,333,Established
592,Customer 592,customer592@email.com,Yogyakarta,2024-08-14,332,Established
593,Customer 593,customer593@email.com,Medan,2024-08-15,331,Established
594,Customer 594,customer594@email.com,Surabaya,2024-08-16,330,Established
595,Customer 595,customer595@email.com,Bandung,2024-08-17,329,Established
596,Customer 596,customer596@email.com,Surabaya,2024-08-18,328,Established
597,Customer 597,customer597@email.com,Bandung,2024-08-19,327,Established
598,Customer 598,customer598@email.com,Jakarta,2024-08-20,326,Established
599,Customer 599,customer599@email.com,Surabaya,2024-08-21,325,Established
600,Customer 600,customer600@email.com,Bandung,2024-08-22,324,Established
601,Customer 601,customer601@email.com,Yogyakarta,2024-08-23,323,Established
602,Customer 602,customer602@email.com,Surabaya,2024-08-24,322,Established
603,Customer 603,customer603@email.com,Jakarta,2024-08-25,321,Established
604,Customer 604,customer604@email.com,Medan,2024-08-26,320,Established
605,Customer 605,customer605@email.com,Yogyakarta,2024-08-27,319,Established
606,Customer 606,customer606@email.com,Jakarta,2024-08-28,318,Established
607,Customer 607,customer607@email.com,Yogyakarta,2024-08-29,317,Established
608,Customer 608,customer608@email.com,Jakarta,2024-08-30,316,Established
609,Customer 609,customer609@email.com,Surabaya,2024-08-31,315,Established
610,Customer 610,customer610@email.com,Medan,2024-09-01,314,Established
611,Customer 611,customer611@email.com,Jakarta,2024-09-02,313,Established
612,Customer 612,customer612@email.com,Yogyakarta,2024-09-03,312,Established
613,Customer 613,customer613@email.com,Surabaya,2024-09-04,311,Established
614,Customer 614,customer614@email.com,Surabaya,2024-09-05,310,Established
615,Customer 615,customer615@email.com,Yogyakarta,2024-09-06,309,Established
616,Customer 616,customer616@email.com,Yogyakarta,2024-09-07,308,Established
617,Customer 617,customer617@email.com,Medan,2024-09-08,307,Established
618,Customer 618,customer618@email.com,Medan,2024-09-09,306,Established
619,Customer 619,customer619@email.com,Yogyakarta,2024-09-10,305,Established
620,Customer 620,customer620@email.com,Jakarta,2024-09-11,304,Established
621,Customer 621,customer621@email.com,Medan,2024-09-12,303,Established
622,Customer 622,customer622@email.com,Bandung,2024-09-13,302,Established
623,Customer 623,customer623@email.com,Surabaya,2024-09-14,301,Established
624,Customer 624,customer624@email.com,Medan,2024-09-15,300,Established
625,Customer 625,customer625@email.com,Bandung,2024-09-16,299,Established
626,Customer 626,customer626@email.com,Bandung,2024-09-17,298,Established
627,Customer 627,customer627@email.com,Jakarta,2024-09-18,297,Established
628,Customer 628,customer628@email.com,Yogyakarta,2024-09-19,296,Established
629,Customer 629,customer629@email.com,Medan,2024-09-20,295,Established
630,Customer 630,customer630@email.com,Bandung,2024-09-21,294,Established
631,Customer 631,customer631@email.com,Bandung,2024-09-22,293,Established
632,Customer 632,customer632@email.com,Surabaya,2024-09-23,292,Established
633,Customer 633,customer633@email.com,Jakarta,2024-09-24,291,Established
634,Customer 634,customer634@email.com,Yogyakarta,2024-09-25,290,Established
635,Customer 635,customer635@email.com,Bandung,2024-09-26,289,Established
636,Customer 636,customer636@email.com,Bandung,2024-09-27,288,Established
637,Customer 637,customer637@email.com,Bandung,2024-09-28,287,Established
638,Customer 638,customer638@email.com,Surabaya,2024-09-29,286,Established
639,Customer 639,customer639@email.com,Yogyakarta,2024-09-30,285,Established
640,Customer 640,customer640@email.com,Jakarta,2024-10-01,284,Established
641,Customer 641,customer641@email.com,Yogyakarta,2024-10-02,283,Established
642,Customer 642,customer642@email.com,Medan,2024-10-03,282,Established
643,Customer 643,customer643@email.com,Yogyakarta,2024-10-04,281,Established
644,Customer 644,customer644@email.com,Jakarta,2024-10-05,280,Established
645,Customer 645,customer645@email.com,Medan,2024-10-06,279,Established
646,Customer 646,customer646@email.com,Yogyakarta,2024-10-07,278,Established
647,Customer 647,customer647@email.com,Bandung,2024-10-08,277,Established
648,Customer 648,customer648@email.com,Jakarta,2024-10-09,276,Established
649,Customer 649,customer649@email.com,Surabaya,2024-10-10,275,Established
650,Customer 650,customer650@email.com,Surabaya,2024-10-11,274,Established
651,Customer 651,customer651@email.com,Yogyakarta,2024-10-12,273,Established
652,Customer 652,customer652@email.com,Bandung,2024-10-13,272,Established
653,Customer 653,customer653@email.com,Surabaya,2024-10-14,271,Established
654,Customer 654,customer654@email.com,Bandung,2024-10-15,270,Established
655,Customer 655,customer655@email.com,Yogyakarta,2024-10-16,269,Established
656,Customer 656,customer656@email.com,Medan,2024-10-17,268,Established
657,Customer 657,customer657@email.com,Medan,2024-10-18,267,Established
658,Customer 658,customer658@email.com,Medan,2024-10-19,266,Established
659,Customer 659,customer659@email.com,Surabaya,2024-10-20,265,Established
660,Customer 660,customer660@email.com,Bandung,2024-10-21,264,Established
661,Customer 661,customer661@email.com,Bandung,2024-10-22,263,Established
662,Customer 662,customer662@email.com,Surabaya,2024-10-23,262,Established
663,Customer 663,customer663@email.com,Jakarta,2024-10-24,261,Established
664,Customer 664,customer664@email.com,Surabaya,2024-10-25,260,Established
665,Customer 665,customer665@email.com,Jakarta,2024-10-26,259,Established
666,Customer 666,customer666@email.com,Medan,2024-10-27,258,Established
667,Customer 667,customer667@email.com,Yogyakarta,2024-10-28,257,Established
668,Customer 668,customer668@email.com,Surabaya,2024-10-29,256,Established
669,Customer 669,customer669@email.com,Medan,2024-10-30,255,Established
670,Customer 670,customer670@email.com,Yogyakarta,2024-10-31,254,Established
671,Customer 671,customer671@email.com,Jakarta,2024-11-01,253,Established
672,Customer 672,customer672@email.com,Medan,2024-11-02,252,Established
673,Customer 673,customer673@email.com,Medan,2024-11-03,251,Established
674,Customer 674,customer674@email.com,Medan,2024-11-04,250,Established
675,Customer 675,customer675@email.com,Bandung,2024-11-05,249,Established
676,Customer 676,customer676@email.com,Yogyakarta,2024-11-06,248,Established
677,Customer 677,customer677@email.com,Medan,2024-11-07,247,Established
678,Customer 678,customer678@email.com,Yogyakarta,2024-11-08,246,Established
679,Customer 679,customer679@email.com,Medan,2024-11-09,245,Established
680,Customer 680,customer680@email.com,Yogyakarta,2024-11-10,244,Established
681,Customer 681,customer681@email.com,Medan,2024-11-11,243,Established
682,Customer 682,customer682@email.com,Medan,2024-11-12,242,Established
683,Customer 683,customer683@email.com,Yogyakarta,2024-11-13,241,Established
684,Customer 684,customer684@email.com,Surabaya,2024-11-14,240,Established
685,Customer 685,customer685@email.com,Jakarta,2024-11-15,239,Established
686,Customer 686,customer686@email.com,Yogyakarta,2024-11-16,238,Established
687,Customer 687,customer687@email.com,Yogyakarta,2024-11-17,237,Established
688,Customer 688,customer688@email.com,Medan,2024-11-18,236,Established
689,Customer 689,customer689@email.com,Surabaya,2024-11-19,235,Established
690,Customer 690,customer690@email.com,Jakarta,2024-11-20,234,Established
691,Customer 691,customer691@email.com,Medan,2024-11-21,233,Established
692,Customer 692,customer692@email.com,Yogyakarta,2024-11-22,232,Established
693,Customer 693,customer693@email.com,Medan,2024-11-23,231,Established
694,Customer 694,customer694@email.com,Medan,2024-11-24,230,Established
695,Customer 695,customer695@email.com,Medan,2024-11-25,229,Established
696,Customer 696,customer696@email.com,Bandung,2024-11-26,228,Established
697,Customer 697,customer697@email.com,Bandung,2024-11-27,227,Established
698,Customer 698,customer698@email.com,Medan,2024-11-28,226,Established
699,Customer 699,customer699@email.com,Bandung,2024-11-29,225,Established
700,Customer 700,customer700@email.com,Bandung,2024-11-30,224,Established
701,Customer 701,customer701@email.com,Surabaya,2024-12-01,223,Established
702,Customer 702,customer702@email.com,Bandung,2024-12-02,222,Established
703,Customer 703,customer703@email.com,Bandung,2024-12-03,221,Established
704,Customer 704,customer704@email.com,Surabaya,2024-12-04,220,Established
705,Customer 705,customer705@email.com,Jakarta,2024-12-05,219,Established
706,Customer 706,customer706@email.com,Surabaya,2024-12-06,218,Established
707,Customer 707,customer707@email.com,Medan,2024-12-07,217,Established
708,Customer 708,customer708@email.com,Medan,2024-12-08,216,Established
709,Customer 709,customer709@email.com,Bandung,2024-12-09,215,Established
710,Customer 710,customer710@email.com,Jakarta,2024-12-10,214,Established
711,Customer 711,customer711@email.com,Yogyakarta,2024-12-11,213,Established
712,Customer 712,customer712@email.com,Medan,2024-12-12,212,Established
713,Customer 713,customer713@email.com,Medan,2024-12-13,211,Established
714,Customer 714,customer714@email.com,Yogyakarta,2024-12-14,210,Established
715,Customer 715,customer715@email.com,Jakarta,2024-12-15,209,Established
716,Customer 716,customer716@email.com,Bandung,2024-12-16,208,Established
717,Customer 717,customer717@email.com,Surabaya,2024-12-17,207,Established
718,Customer 718,customer718@email.com,Medan,2024-12-18,206,Established
719,Customer 719,customer719@email.com,Surabaya,2024-12-19,205,Established
720,Customer 720,customer720@email.com,Surabaya,2024-12-20,204,Established
721,Customer 721,customer721@email.com,Surabaya,2024-12-21,203,Established
722,Customer 722,customer722@email.com,Medan,2024-12-22,202,Established
723,Customer 723,customer723@email.com,Jakarta,2024-12-23,201,Established
724,Customer 724,customer724@email.com,Yogyakarta,2024-12-24,200,Established
725,Customer 725,customer725@email.com,Yogyakarta,2024-12-25,199,Established
726,Customer 726,customer726@email.com,Surabaya,2024-12-26,198,Established
727,Customer 727,customer727@email.com,Bandung,2024-12-27,197,Established
728,Customer 728,customer728@email.com,Bandung,2024-12-28,196,Established
729,Customer 729,customer729@email.com,Bandung,2024-12-29,195,Established
730,Customer 730,customer730@email.com,Yogyakarta,2024-12-30,194,Established
731,Customer 731,customer731@email.com,Jakarta,2024-12-31,193,Established
732,Customer 732,customer732@email.com,Surabaya,2025-01-01,192,Established
733,Customer 733,customer733@email.com,Surabaya,2025-01-02,191,Established
734,Customer 734,customer734@email.com,Jakarta,2025-01-03,190,Established
735,Customer 735,customer735@email.com,Yogyakarta,2025-01-04,189,Established
736,Customer 736,customer736@email.com,Surabaya,2025-01-05,188,Established
737,Customer 737,customer737@email.com,Surabaya,2025-01-06,187,Established
738,Customer 738,customer738@email.com,Surabaya,2025-01-07,186,Established
739,Customer 739,customer739@email.com,Jakarta,2025-01-08,185,Established
740,Customer 740,customer740@email.com,Yogyakarta,2025-01-09,184,Established
741,Customer 741,customer741@email.com,Medan,2025-01-10,183,Established
742,Customer 742,customer742@email.com,Yogyakarta,2025-01-11,182,Established
743,Customer 743,customer743@email.com,Medan,2025-01-12,181,Established
744,Customer 744,customer744@email.com,Yogyakarta,2025-01-13,180,Established
745,Customer 745,customer745@email.com,Bandung,2025-01-14,179,Established
746,Customer 746,customer746@email.com,Jakarta,2025-01-15,178,Established
747,Customer 747,customer747@email.com,Yogyakarta,2025-01-16,177,Established
748,Customer 748,customer748@email.com,Jakarta,2025-01-17,176,Established
749,Customer 749,customer749@email.com,Jakarta,2025-01-18,175,Established
750,Customer 750,customer750@email.com,Yogyakarta,2025-01-19,174,Established
751,Customer 751,customer751@email.com,Jakarta,2025-01-20,173,Established
752,Customer 752,customer752@email.com,Bandung,2025-01-21,172,Established
753,Customer 753,customer753@email.com,Jakarta,2025-01-22,171,Established
754,Customer 754,customer754@email.com,Yogyakarta,2025-01-23,170,Established
755,Customer 755,customer755@email.com,Medan,2025-01-24,169,Established
756,Customer 756,customer756@email.com,Surabaya,2025-01-25,168,Established
757,Customer 757,customer757@email.com,Surabaya,2025-01-26,167,Established
758,Customer 758,customer758@email.com,Medan,2025-01-27,166,Established
759,Customer 759,customer759@email.com,Yogyakarta,2025-01-28,165,Established
760,Customer 760,customer760@email.com,Bandung,2025-01-29,164,Established
761,Customer 761,customer761@email.com,Bandung,2025-01-30,163,Established
762,Customer 762,customer762@email.com,Bandung,2025-01-31,162,Established
763,Customer 763,customer763@email.com,Medan,2025-02-01,161,Established
764,Customer 764,customer764@email.com,Bandung,2025-02-02,160,Established
765,Customer 765,customer765@email.com,Surabaya,2025-02-03,159,Established
766,Customer 766,customer766@email.com,Yogyakarta,2025-02-04,158,Established
767,Customer 767,customer767@email.com,Jakarta,2025-02-05,157,Established
768,Customer 768,customer768@email.com,Medan,2025-02-06,156,Established
769,Customer 769,customer769@email.com,Medan,2025-02-07,155,Established
770,Customer 770,customer770@email.com,Surabaya,2025-02-08,154,Established
771,Customer 771,customer771@email.com,Bandung,2025-02-09,153,Established
772,Customer 772,customer772@email.com,Jakarta,2025-02-10,152,Established
773,Customer 773,customer773@email.com,Medan,2025-02-11,151,Established
774,Customer 774,customer774@email.com,Surabaya,2025-02-12,150,Established
775,Customer 775,customer775@email.com,Jakarta,2025-02-13,149,Established
776,Customer 776,customer776@email.com,Surabaya,2025-02-14,148,Established
777,Customer 777,customer777@email.com,Jakarta,2025-02-15,147,Established
778,Customer 778,customer778@email.com,Jakarta,2025-02-16,146,Established
779,Customer 779,customer779@email.com,Yogyakarta,2025-02-17,145,Established
780,Customer 780,customer780@email.com,Yogyakarta,2025-02-18,144,Established
781,Customer 781,customer781@email.com,Medan,2025-02-19,143,Established
782,Customer 782,customer782@email.com,Bandung,2025-02-20,142,Established
783,Customer 783,customer783@email.com,Bandung,2025-02-21,141,Established
784,Customer 784,customer784@email.com,Medan,2025-02-22,140,Established
785,Customer 785,customer785@email.com,Bandung,2025-02-23,139,Established
786,Customer 786,customer786@email.com,Medan,2025-02-24,138,Established
787,Customer 787,customer787@email.com,Jakarta,2025-02-25,137,Established
788,Customer 788,customer788@email.com,Yogyakarta,2025-02-26,136,Established
789,Customer 789,customer789@email.com,Surabaya,2025-02-27,135,Established
790,Customer 790,customer790@email.com,Yogyakarta,2025-02-28,134,Established
791,Customer 791,customer791@email.com,Jakarta,2025-03-01,133,Established
